date,building,students_present,temperature_c,ac_hours_per_day,solar_generated_kwh,electricity_kwh,water_liters,waste_kg
2025-03-10,Engineering Block,1037,25.0,2.6,431.9,1833.8,24794.4,398.8
2025-03-10,Science Block,910,25.0,2.4,456.6,1591.1,22757.5,323.9
2025-03-10,Admin Block,301,25.0,2.3,267.0,1040.6,11791.9,167.4
2025-03-10,Student Hostel,1500,25.0,2.0,271.1,2231.5,46701.5,693.9
2025-03-10,Central Library,571,25.0,2.1,276.3,1164.8,11864.6,149.1
2025-03-11,Engineering Block,1161,28.7,3.2,485.9,2028.6,27312.3,420.6
2025-03-11,Science Block,829,28.7,3.7,502.7,1668.4,20886.3,308.9
2025-03-11,Admin Block,283,28.7,3.1,275.9,1062.3,11046.5,165.1
2025-03-11,Student Hostel,1500,28.7,3.6,260.7,2291.8,49180.4,724.4
2025-03-11,Central Library,530,28.7,2.9,224.5,1180.1,12236.5,181.6
2025-03-12,Engineering Block,1027,24.3,2.0,451.8,1835.2,25127.4,368.1
2025-03-12,Science Block,950,24.3,2.2,456.1,1678.4,22511.1,346.3
2025-03-12,Admin Block,282,24.3,1.7,293.9,1026.1,10314.9,113.2
2025-03-12,Student Hostel,1500,24.3,2.0,253.8,2191.0,48705.1,691.0
2025-03-12,Central Library,545,24.3,2.0,237.4,1186.4,11950.2,163.1
2025-03-13,Engineering Block,1186,27.5,2.9,472.6,2035.3,26871.2,423.9
2025-03-13,Science Block,939,27.5,3.0,516.3,1704.7,22371.2,337.6
2025-03-13,Admin Block,282,27.5,2.4,278.3,1046.8,11757.7,158.3
2025-03-13,Student Hostel,1500,27.5,2.9,242.5,2290.2,47474.3,697.4
2025-03-13,Central Library,519,27.5,2.4,281.9,1138.9,11815.9,182.9
2025-03-14,Engineering Block,1203,22.0,1.2,474.5,1944.6,26854.2,428.7
2025-03-14,Science Block,963,22.0,0.7,442.2,1570.2,21721.5,371.1
2025-03-14,Admin Block,300,22.0,1.0,296.6,1023.4,10839.2,147.9
2025-03-14,Student Hostel,1500,22.0,1.7,243.8,2214.6,47277.0,665.8
2025-03-14,Central Library,595,22.0,1.3,256.2,1189.0,12324.3,180.6
2025-03-15,Engineering Block,180,26.8,0.5,475.8,981.7,12587.7,159.5
2025-03-15,Science Block,142,26.8,0.5,527.5,698.0,11017.4,101.5
2025-03-15,Admin Block,45,26.8,0.6,347.2,436.3,6711.8,37.8
2025-03-15,Student Hostel,1350,26.8,2.4,267.7,2066.2,45120.1,598.6
2025-03-15,Central Library,90,26.8,0.5,275.9,607.4,6386.9,65.2
2025-03-16,Engineering Block,180,28.5,0.6,504.9,976.4,12953.1,133.8
2025-03-16,Science Block,142,28.5,0.7,489.9,784.2,10512.1,100.1
2025-03-16,Admin Block,45,28.5,0.5,262.5,459.3,6665.8,48.2
2025-03-16,Student Hostel,1350,28.5,3.5,301.9,2177.4,45829.4,609.1
2025-03-16,Central Library,90,28.5,0.7,284.8,599.8,7336.1,48.6
2025-03-17,Engineering Block,1225,26.3,2.4,542.9,2030.3,27743.1,453.5
2025-03-17,Science Block,930,26.3,2.1,498.2,1626.8,22168.8,323.3
2025-03-17,Admin Block,309,26.3,2.2,260.9,1098.1,11418.5,131.0
2025-03-17,Student Hostel,1500,26.3,2.7,306.3,2275.8,48396.7,689.5
2025-03-17,Central Library,511,26.3,2.7,308.3,1082.6,11435.7,163.2
2025-03-18,Engineering Block,1044,23.0,1.3,494.5,1804.7,24399.5,376.7
2025-03-18,Science Block,996,23.0,1.1,454.0,1631.3,22910.8,326.4
2025-03-18,Admin Block,292,23.0,1.2,285.3,939.2,11221.2,144.4
2025-03-18,Student Hostel,1500,23.0,1.8,276.6,2187.9,47497.4,676.1
2025-03-18,Central Library,543,23.0,1.1,283.2,1064.3,11408.0,171.4
2025-03-19,Engineering Block,1223,22.2,1.4,454.7,2002.8,26164.4,424.8
2025-03-19,Science Block,817,22.2,1.7,492.4,1492.2,20712.3,315.9
2025-03-19,Admin Block,286,22.2,1.7,326.9,999.3,11280.1,161.4
2025-03-19,Student Hostel,1500,22.2,1.1,251.5,2117.3,48486.8,671.3
2025-03-19,Central Library,518,22.2,1.0,277.4,1078.0,11401.6,139.6
2025-03-20,Engineering Block,1188,23.4,1.2,468.7,1870.1,26488.5,408.8
2025-03-20,Science Block,846,23.4,1.9,496.7,1509.8,20702.4,324.0
2025-03-20,Admin Block,258,23.4,1.8,238.9,953.0,9262.6,141.1
2025-03-20,Student Hostel,1500,23.4,1.6,285.2,2180.7,47536.3,679.5
2025-03-20,Central Library,594,23.4,1.8,258.9,1256.0,13311.7,184.7
2025-03-21,Engineering Block,1060,22.1,0.9,467.8,1751.9,25342.4,360.6
2025-03-21,Science Block,960,22.1,1.0,500.3,1617.0,22130.4,339.8
2025-03-21,Admin Block,276,22.1,1.2,246.8,941.3,10396.9,139.7
2025-03-21,Student Hostel,1500,22.1,1.5,272.7,2238.9,48610.9,689.8
2025-03-21,Central Library,566,22.1,1.1,302.6,1200.3,12178.5,154.2
2025-03-22,Engineering Block,180,25.8,0.4,452.0,884.2,13216.8,149.7
2025-03-22,Science Block,142,25.8,0.5,489.4,795.3,10811.8,153.2
2025-03-22,Admin Block,45,25.8,0.4,269.5,449.0,6505.6,34.1
2025-03-22,Student Hostel,1350,25.8,1.8,304.8,2104.8,45559.4,611.2
2025-03-22,Central Library,90,25.8,0.5,257.3,511.3,6979.4,82.3
2025-03-23,Engineering Block,180,23.5,0.3,495.0,927.4,12589.2,150.9
2025-03-23,Science Block,142,23.5,0.4,470.6,770.2,10182.7,79.6
2025-03-23,Admin Block,45,23.5,0.3,253.6,465.5,5965.5,45.1
2025-03-23,Student Hostel,1350,23.5,1.9,318.7,2141.0,45153.8,612.5
2025-03-23,Central Library,90,23.5,0.3,282.1,556.2,6888.3,63.0
2025-03-24,Engineering Block,1124,28.9,3.7,504.5,2022.8,26797.1,407.6
2025-03-24,Science Block,947,28.9,3.1,452.9,1716.9,23123.1,343.7
2025-03-24,Admin Block,264,28.9,2.9,251.0,1007.9,11093.5,138.7
2025-03-24,Student Hostel,1500,28.9,3.1,279.8,2299.8,48719.6,666.8
2025-03-24,Central Library,593,28.9,2.8,240.5,1291.0,12515.1,178.7
2025-03-25,Engineering Block,1143,28.3,3.3,482.7,2118.8,27100.6,407.7
2025-03-25,Science Block,949,28.3,2.8,443.7,1716.6,22940.3,342.0
2025-03-25,Admin Block,313,28.3,2.7,293.0,1091.0,11371.6,126.3
2025-03-25,Student Hostel,1500,28.3,2.8,284.3,2275.2,49387.5,695.3
2025-03-25,Central Library,525,28.3,3.5,293.0,1217.9,12605.8,167.4
2025-03-26,Engineering Block,1114,21.8,0.7,442.1,1807.9,25141.9,401.8
2025-03-26,Science Block,975,21.8,0.7,481.5,1570.6,22224.6,327.9
2025-03-26,Admin Block,258,21.8,0.9,284.6,917.6,10278.3,99.5
2025-03-26,Student Hostel,1500,21.8,1.4,262.3,2220.3,46167.6,665.7
2025-03-26,Central Library,568,21.8,1.6,292.2,1134.3,11755.7,167.1
2025-03-27,Engineering Block,1234,27.6,3.2,556.9,2129.3,26963.1,424.1
2025-03-27,Science Block,992,27.6,2.5,474.0,1700.4,23875.0,315.4
2025-03-27,Admin Block,314,27.6,2.6,306.2,1064.8,11209.9,172.7
2025-03-27,Student Hostel,1500,27.6,2.6,242.9,2234.2,47954.1,642.3
2025-03-27,Central Library,594,27.6,3.3,251.1,1290.4,13309.0,228.1
2025-03-28,Engineering Block,1137,23.9,1.4,471.9,1886.1,26345.2,442.8
2025-03-28,Science Block,845,23.9,1.4,471.1,1494.8,19774.2,308.5
2025-03-28,Admin Block,290,23.9,2.2,277.3,1055.3,9923.8,153.2
2025-03-28,Student Hostel,1500,23.9,2.2,266.6,2230.2,48008.8,686.9
2025-03-28,Central Library,623,23.9,2.1,283.6,1311.8,12455.2,212.9
2025-03-29,Engineering Block,180,25.2,0.5,479.9,914.8,12480.8,128.5
2025-03-29,Science Block,142,25.2,0.5,503.9,817.9,12077.6,94.9
2025-03-29,Admin Block,45,25.2,0.5,281.7,481.4,5443.5,20.5
2025-03-29,Student Hostel,1350,25.2,1.9,221.6,2064.6,45398.6,648.6
2025-03-29,Central Library,90,25.2,0.5,301.1,634.9,7538.1,72.6
2025-03-30,Engineering Block,180,28.1,0.6,469.0,945.5,13279.4,135.1
2025-03-30,Science Block,142,28.1,0.6,487.6,773.7,9958.9,91.3
2025-03-30,Admin Block,45,28.1,0.6,282.9,521.9,7033.0,28.8
2025-03-30,Student Hostel,1350,28.1,2.7,250.9,2210.0,45653.9,607.1
2025-03-30,Central Library,90,28.1,0.5,337.7,587.8,7644.8,20.8
2025-03-31,Engineering Block,1042,24.4,2.0,451.0,1807.9,25893.0,384.2
2025-03-31,Science Block,976,24.4,1.6,486.4,1663.6,23094.1,373.5
2025-03-31,Admin Block,298,24.4,1.7,270.1,1053.6,11724.8,146.7
2025-03-31,Student Hostel,1500,24.4,1.6,256.7,2232.4,47724.5,705.5
2025-03-31,Central Library,533,24.4,1.4,283.6,1143.9,12534.6,181.2
2025-04-01,Engineering Block,1178,23.7,1.3,487.5,1893.2,26457.6,400.7
2025-04-01,Science Block,857,23.7,1.7,489.9,1545.8,21406.3,313.9
2025-04-01,Admin Block,260,23.7,1.6,235.0,860.8,9939.3,92.6
2025-04-01,Student Hostel,1500,23.7,2.0,256.3,2192.2,48147.0,643.3
2025-04-01,Central Library,567,23.7,1.3,280.3,1193.7,11526.0,198.3
2025-04-02,Engineering Block,1182,23.4,1.7,499.5,1984.8,27236.2,461.1
2025-04-02,Science Block,961,23.4,1.2,402.8,1657.0,20889.2,367.6
2025-04-02,Admin Block,305,23.4,1.4,318.4,979.1,11556.8,149.2
2025-04-02,Student Hostel,1500,23.4,1.4,266.9,2229.2,48423.3,657.4
2025-04-02,Central Library,572,23.4,1.5,259.3,1177.6,11288.2,157.5
2025-04-03,Engineering Block,1044,28.9,3.1,475.2,1876.1,25185.4,361.0
2025-04-03,Science Block,923,28.9,2.8,509.1,1673.2,22858.1,330.6
2025-04-03,Admin Block,308,28.9,3.1,277.0,1141.4,12653.2,146.0
2025-04-03,Student Hostel,1500,28.9,3.6,280.5,2324.7,48851.3,677.3
2025-04-03,Central Library,614,28.9,2.9,272.9,1341.6,13038.9,181.1
2025-04-04,Engineering Block,1174,28.6,2.9,499.9,2078.6,27033.1,382.6
2025-04-04,Science Block,963,28.6,3.2,500.4,1766.4,22856.1,343.4
2025-04-04,Admin Block,307,28.6,2.7,299.6,1171.8,11977.3,131.2
2025-04-04,Student Hostel,1500,28.6,3.6,277.3,2307.1,48696.3,660.9
2025-04-04,Central Library,524,28.6,2.7,259.6,1226.6,12543.5,194.7
2025-04-05,Engineering Block,180,25.1,0.5,487.5,938.7,11968.0,126.3
2025-04-05,Science Block,142,25.1,0.4,485.1,838.2,10693.8,102.5
2025-04-05,Admin Block,45,25.1,0.4,257.4,537.3,6442.4,84.4
2025-04-05,Student Hostel,1350,25.1,2.3,278.3,2119.8,44823.3,630.8
2025-04-05,Central Library,90,25.1,0.5,255.1,548.6,6449.3,49.6
2025-04-06,Engineering Block,180,27.6,0.6,464.3,886.9,12846.5,139.4
2025-04-06,Science Block,142,27.6,0.6,498.3,755.6,10797.5,89.1
2025-04-06,Admin Block,45,27.6,0.5,349.4,524.1,6002.1,17.1
2025-04-06,Student Hostel,1350,27.6,3.1,297.1,2157.0,45662.8,650.4
2025-04-06,Central Library,90,27.6,0.6,291.7,533.2,6756.8,34.6
2025-04-07,Engineering Block,1082,21.2,0.9,388.9,1792.4,24982.3,376.5
2025-04-07,Science Block,945,21.2,0.7,453.5,1501.3,21790.7,328.6
2025-04-07,Admin Block,305,21.2,1.3,240.4,1030.8,10632.1,151.8
2025-04-07,Student Hostel,1500,21.2,1.3,280.6,2186.3,47227.1,676.0
2025-04-07,Central Library,552,21.2,1.2,275.9,1104.3,12343.8,167.6
2025-04-08,Engineering Block,1224,28.1,3.0,508.9,2033.0,27892.6,424.4
2025-04-08,Science Block,902,28.1,3.4,471.3,1715.4,23116.0,338.2
2025-04-08,Admin Block,267,28.1,2.9,232.5,1015.6,10520.2,131.8
2025-04-08,Student Hostel,1500,28.1,3.3,246.6,3825.4,48686.8,702.9
2025-04-08,Central Library,601,28.1,2.7,284.5,1236.6,12905.2,172.6
2025-04-09,Engineering Block,1251,24.3,1.8,453.4,2037.5,27717.8,450.3
2025-04-09,Science Block,965,24.3,1.6,474.3,1617.4,22014.4,338.8
2025-04-09,Admin Block,262,24.3,1.8,251.9,950.5,10243.2,121.6
2025-04-09,Student Hostel,1500,24.3,2.1,293.2,2210.4,47657.6,696.5
2025-04-09,Central Library,618,24.3,1.7,272.8,1262.6,13743.6,173.7
2025-04-10,Engineering Block,1194,27.0,2.3,479.3,1947.9,27396.1,433.5
2025-04-10,Science Block,814,27.0,3.1,481.5,1634.8,22337.8,318.7
2025-04-10,Admin Block,294,27.0,2.2,269.8,1018.6,10869.7,153.3
2025-04-10,Student Hostel,1500,27.0,2.4,267.5,2209.5,48007.6,705.1
2025-04-10,Central Library,542,27.0,2.8,310.1,1268.7,12731.1,183.7
2025-04-11,Engineering Block,1067,26.9,2.4,490.0,1880.1,25981.9,378.6
2025-04-11,Science Block,814,26.9,2.7,462.2,1587.3,21910.2,328.2
2025-04-11,Admin Block,309,26.9,3.0,279.8,1122.6,11359.9,114.7
2025-04-11,Student Hostel,1500,26.9,2.3,276.2,2248.6,48590.3,674.3
2025-04-11,Central Library,521,26.9,2.3,306.0,1191.8,11964.9,150.0
2025-04-12,Engineering Block,180,29.8,0.6,493.6,934.8,13737.1,113.1
2025-04-12,Science Block,142,29.8,0.7,461.0,808.9,11633.0,103.3
2025-04-12,Admin Block,45,29.8,0.6,233.6,542.1,6829.5,62.4
2025-04-12,Student Hostel,1350,29.8,3.8,259.1,2170.7,46011.1,643.7
2025-04-12,Central Library,90,29.8,0.8,299.5,621.6,6665.7,40.1
2025-04-13,Engineering Block,180,27.0,0.5,504.8,991.3,13096.8,143.8
2025-04-13,Science Block,142,27.0,0.6,480.4,811.1,11472.8,107.7
2025-04-13,Admin Block,45,27.0,0.6,301.1,463.6,5793.0,10.0
2025-04-13,Student Hostel,1350,27.0,2.9,252.0,2140.1,45607.2,647.5
2025-04-13,Central Library,90,27.0,0.5,300.1,541.7,7706.6,69.8
2025-04-14,Engineering Block,1257,23.3,1.1,459.5,1958.3,28163.6,407.4
2025-04-14,Science Block,821,23.3,1.6,472.3,1593.5,20790.2,307.2
2025-04-14,Admin Block,279,23.3,1.3,227.8,982.2,9664.5,143.6
2025-04-14,Student Hostel,1500,23.3,1.2,234.9,2178.8,48208.0,691.2
2025-04-14,Central Library,510,23.3,1.2,243.7,1049.4,11098.3,178.6
2025-04-15,Engineering Block,1107,23.1,1.1,413.8,1842.2,26015.3,379.1
2025-04-15,Science Block,932,23.1,1.7,448.4,1658.1,22572.7,316.6
2025-04-15,Admin Block,312,23.1,1.3,310.3,974.2,11111.0,149.9
2025-04-15,Student Hostel,1500,23.1,1.7,282.6,2207.5,47538.0,695.9
2025-04-15,Central Library,557,23.1,1.5,324.1,1161.3,11018.3,134.4
2025-04-16,Engineering Block,1220,28.9,3.4,493.6,2052.5,27081.6,388.1
2025-04-16,Science Block,902,28.9,3.3,545.6,1713.3,22586.4,308.8
2025-04-16,Admin Block,310,28.9,2.9,247.9,1100.5,12207.0,156.7
2025-04-16,Student Hostel,1500,28.9,3.7,259.0,2339.6,49571.4,674.9
2025-04-16,Central Library,542,28.9,3.7,310.6,1270.5,12679.5,180.1
2025-04-17,Engineering Block,1188,26.0,2.8,457.7,2001.8,25819.7,424.4
2025-04-17,Science Block,862,26.0,2.2,512.1,1532.9,20119.4,335.6
2025-04-17,Admin Block,296,26.0,2.2,269.5,1081.3,11565.1,114.6
2025-04-17,Student Hostel,1500,26.0,2.3,261.3,2248.6,47160.6,698.8
2025-04-17,Central Library,572,26.0,1.9,240.0,1225.4,12907.2,173.5
2025-04-18,Engineering Block,1088,24.5,1.7,493.5,1812.3,25148.8,417.8
2025-04-18,Science Block,962,24.5,1.6,500.8,1593.3,23158.8,321.2
2025-04-18,Admin Block,269,24.5,2.2,280.1,978.9,9967.1,93.2
2025-04-18,Student Hostel,1500,24.5,2.4,295.3,2251.4,47863.5,679.1
2025-04-18,Central Library,584,24.5,2.2,306.1,1177.9,12931.0,161.4
2025-04-19,Engineering Block,180,26.1,0.5,447.8,953.8,11578.6,146.4
2025-04-19,Science Block,142,26.1,0.4,513.2,790.2,11562.5,88.1
2025-04-19,Admin Block,45,26.1,0.4,291.3,453.6,6259.8,42.2
2025-04-19,Student Hostel,1350,26.1,2.1,263.4,2105.5,45127.0,605.8
2025-04-19,Central Library,90,26.1,0.5,253.0,541.9,6771.9,52.4
2025-04-20,Engineering Block,180,27.6,0.5,511.9,956.2,12496.0,145.7
2025-04-20,Science Block,142,27.6,0.5,490.0,807.9,10984.4,118.5
2025-04-20,Admin Block,45,27.6,0.6,327.3,488.4,6699.0,44.5
2025-04-20,Student Hostel,1350,27.6,2.8,309.2,2128.7,44247.3,594.2
2025-04-20,Central Library,90,27.6,0.5,332.7,529.0,6689.7,72.3
2025-04-21,Engineering Block,1109,29.9,3.9,469.1,2010.4,26378.1,402.4
2025-04-21,Science Block,987,29.9,3.2,521.7,2979.9,23460.6,335.9
2025-04-21,Admin Block,306,29.9,3.5,248.0,1194.7,12297.4,173.3
2025-04-21,Student Hostel,1500,29.9,3.7,279.4,2394.4,48281.7,664.4
2025-04-21,Central Library,520,29.9,3.1,291.5,1226.3,11592.4,162.9
2025-04-22,Engineering Block,1113,27.9,3.1,481.8,1973.8,25845.1,375.9
2025-04-22,Science Block,924,27.9,3.2,452.7,1676.1,23518.5,351.0
2025-04-22,Admin Block,302,27.9,2.8,317.8,1136.9,11126.9,147.7
2025-04-22,Student Hostel,1500,27.9,2.9,268.1,2284.5,47656.0,700.4
2025-04-22,Central Library,625,27.9,2.6,256.9,1227.1,13353.1,158.1
2025-04-23,Engineering Block,1153,29.0,2.9,480.3,2042.4,26846.3,421.4
2025-04-23,Science Block,949,29.0,3.7,483.2,1740.1,23404.1,329.3
2025-04-23,Admin Block,268,29.0,3.6,282.6,1103.2,11369.6,149.2
2025-04-23,Student Hostel,1500,29.0,3.7,244.7,2379.4,48460.1,678.3
2025-04-23,Central Library,521,29.0,3.5,292.8,1210.2,12149.1,156.6
2025-04-24,Engineering Block,1168,25.0,2.5,463.7,2018.4,26243.6,401.0
2025-04-24,Science Block,914,25.0,2.0,464.3,1650.2,22372.2,330.4
2025-04-24,Admin Block,299,25.0,2.0,282.2,1033.0,11078.8,103.1
2025-04-24,Student Hostel,1500,25.0,2.0,264.2,2271.7,48307.1,702.0
2025-04-24,Central Library,613,25.0,1.7,256.0,1218.3,12795.3,178.4
2025-04-25,Engineering Block,1027,29.0,3.4,493.7,1872.7,25439.7,350.3
2025-04-25,Science Block,997,29.0,3.3,480.2,1785.1,23187.8,357.6
2025-04-25,Admin Block,272,29.0,3.3,243.6,1048.7,11120.2,111.5
2025-04-25,Student Hostel,1500,29.0,3.6,242.4,2318.1,48282.2,669.3
2025-04-25,Central Library,623,29.0,3.5,289.0,1409.7,13080.0,177.7
2025-04-26,Engineering Block,180,27.4,0.6,506.3,958.4,13336.1,137.7
2025-04-26,Science Block,142,27.4,0.5,457.1,784.6,12530.1,123.3
2025-04-26,Admin Block,45,27.4,0.6,233.7,481.0,6807.7,32.7
2025-04-26,Student Hostel,1350,27.4,2.5,266.7,2109.1,44595.9,597.5
2025-04-26,Central Library,90,27.4,0.5,305.4,548.3,6529.7,86.5
2025-04-27,Engineering Block,180,22.6,0.3,469.7,939.5,12662.6,126.7
2025-04-27,Science Block,142,22.6,0.2,452.4,721.7,11214.8,112.8
2025-04-27,Admin Block,45,22.6,0.3,315.0,430.6,6099.1,62.8
2025-04-27,Student Hostel,1350,22.6,0.9,309.9,2076.5,44736.8,622.1
2025-04-27,Central Library,90,22.6,0.3,264.6,583.9,6692.5,81.1
2025-04-28,Engineering Block,1155,25.1,1.6,468.4,1862.0,26341.5,414.9
2025-04-28,Science Block,996,25.1,2.5,497.9,1784.7,22457.8,334.2
2025-04-28,Admin Block,265,25.1,2.3,271.6,1062.7,10257.6,143.8
2025-04-28,Student Hostel,1500,25.1,1.9,266.2,2234.6,48304.2,714.1
2025-04-28,Central Library,560,25.1,1.8,298.6,1196.0,11966.8,167.1
2025-04-29,Engineering Block,1135,24.8,1.7,474.0,1848.8,25508.9,406.1
2025-04-29,Science Block,906,24.8,1.9,438.5,1643.3,22019.3,337.9
2025-04-29,Admin Block,277,24.8,2.1,232.8,1012.6,9907.3,139.6
2025-04-29,Student Hostel,1500,24.8,2.0,282.3,2237.6,48959.8,693.2
2025-04-29,Central Library,532,24.8,2.2,256.6,1180.2,11093.2,190.1
2025-04-30,Engineering Block,1185,26.2,2.3,470.2,2001.1,26713.2,404.6
2025-04-30,Science Block,887,26.2,2.3,473.5,1662.2,21768.9,303.7
2025-04-30,Admin Block,283,26.2,2.3,259.6,1030.9,10876.8,149.5
2025-04-30,Student Hostel,1500,26.2,2.7,300.1,2234.9,48136.5,660.4
2025-04-30,Central Library,529,26.2,2.2,259.2,1184.0,11127.7,154.4
2025-05-01,Engineering Block,1021,42.4,11.4,501.6,2474.5,27488.4,381.7
2025-05-01,Science Block,822,42.4,11.3,453.8,2056.8,23717.8,275.4
2025-05-01,Admin Block,290,42.4,13.1,253.5,1776.0,12466.4,144.5
2025-05-01,Student Hostel,1500,42.4,12.8,293.6,2929.9,50215.4,667.0
2025-05-01,Central Library,530,42.4,11.3,256.9,1757.9,13827.9,194.6
2025-05-02,Engineering Block,1104,38.9,9.5,434.3,2357.6,27319.0,386.6
2025-05-02,Science Block,861,38.9,10.4,480.1,2094.6,23288.8,311.4
2025-05-02,Admin Block,266,38.9,10.6,249.1,1535.3,12032.3,132.3
2025-05-02,Student Hostel,1500,38.9,9.3,309.0,2683.9,50652.3,670.1
2025-05-02,Central Library,578,38.9,10.1,297.9,1723.9,14040.4,144.9
2025-05-03,Engineering Block,180,36.3,1.6,477.2,1027.6,14118.5,95.8
2025-05-03,Science Block,142,36.3,1.7,410.3,859.1,12685.6,106.3
2025-05-03,Admin Block,45,36.3,1.7,271.8,561.5,7897.9,47.9
2025-05-03,Student Hostel,1350,36.3,8.8,263.2,2513.7,46274.5,620.4
2025-05-03,Central Library,90,36.3,1.7,332.3,684.2,7888.3,54.3
2025-05-04,Engineering Block,180,33.9,1.1,484.7,1003.4,13574.0,127.3
2025-05-04,Science Block,142,33.9,1.4,462.6,789.7,11323.8,88.7
2025-05-04,Admin Block,45,33.9,1.1,242.8,527.7,5937.4,47.3
2025-05-04,Student Hostel,1350,33.9,7.0,205.4,2434.8,46268.3,618.2
2025-05-04,Central Library,90,33.9,1.3,319.7,644.4,7297.5,60.6
2025-05-05,Engineering Block,1061,36.0,8.7,494.8,2275.4,25861.3,393.7
2025-05-05,Science Block,917,36.0,7.4,472.5,1949.6,23106.3,332.4
2025-05-05,Admin Block,291,36.0,7.4,300.9,1361.8,12365.5,112.4
2025-05-05,Student Hostel,1500,36.0,7.3,308.1,2582.4,49559.8,681.1
2025-05-05,Central Library,542,36.0,7.2,284.2,1473.4,13383.8,176.1
2025-05-06,Engineering Block,1213,38.6,8.9,379.0,2441.1,29171.7,406.1
2025-05-06,Science Block,956,38.6,9.1,431.4,2100.7,23613.5,358.4
2025-05-06,Admin Block,303,38.6,9.5,248.4,1516.7,12665.3,156.1
2025-05-06,Student Hostel,1500,38.6,10.4,266.8,2783.0,50359.3,705.0
2025-05-06,Central Library,533,38.6,9.7,257.9,1640.3,13487.8,147.6
2025-05-07,Engineering Block,1233,34.9,6.7,478.6,2305.2,29345.4,445.6
2025-05-07,Science Block,871,34.9,7.2,514.8,1851.5,22138.7,324.4
2025-05-07,Admin Block,274,34.9,6.5,290.5,1289.2,12605.7,96.5
2025-05-07,Student Hostel,1500,34.9,6.7,292.1,2457.9,48514.0,681.6
2025-05-07,Central Library,597,34.9,7.3,280.2,1622.2,13374.5,183.5
2025-05-08,Engineering Block,1035,40.0,11.3,450.5,2429.7,25815.4,392.4
2025-05-08,Science Block,857,40.0,9.8,426.7,2007.9,22831.6,326.1
2025-05-08,Admin Block,292,40.0,9.8,267.2,1536.2,12345.4,106.7
2025-05-08,Student Hostel,1500,40.0,10.5,294.8,2775.7,49723.9,699.3
2025-05-08,Central Library,593,40.0,9.9,235.1,1708.1,13806.9,161.0
2025-05-09,Engineering Block,1103,37.6,8.9,448.6,2351.8,26650.1,392.0
2025-05-09,Science Block,807,37.6,9.5,486.3,2019.3,21589.9,339.8
2025-05-09,Admin Block,311,37.6,8.8,272.2,1550.8,12968.5,144.7
2025-05-09,Student Hostel,1500,37.6,8.6,272.3,2620.8,49849.6,695.3
2025-05-09,Central Library,556,37.6,8.6,304.2,1608.5,14054.8,173.2
2025-05-10,Engineering Block,180,33.5,1.3,472.5,964.7,13699.6,101.7
2025-05-10,Science Block,142,33.5,1.3,489.2,855.7,11465.2,89.9
2025-05-10,Admin Block,45,33.5,1.2,280.2,535.2,7929.9,51.6
2025-05-10,Student Hostel,1350,33.5,5.2,273.5,2367.1,45817.8,612.6
2025-05-10,Central Library,90,33.5,1.2,266.5,642.3,8405.8,10.0
2025-05-11,Engineering Block,180,39.6,2.2,435.9,1060.8,14421.2,152.7
2025-05-11,Science Block,142,39.6,1.9,469.7,903.4,11876.0,131.0
2025-05-11,Admin Block,45,39.6,1.9,294.5,579.3,7536.9,64.4
2025-05-11,Student Hostel,1350,39.6,10.8,270.7,2577.6,46414.2,619.1
2025-05-11,Central Library,90,39.6,2.0,245.2,661.9,8493.0,44.0
2025-05-12,Engineering Block,1173,38.7,9.0,498.9,2364.9,28318.6,421.1
2025-05-12,Science Block,869,38.7,8.9,458.9,2038.3,22998.7,314.5
2025-05-12,Admin Block,302,38.7,9.5,247.0,1522.0,13130.3,146.4
2025-05-12,Student Hostel,1500,38.7,9.8,344.1,2686.8,49520.0,675.5
2025-05-12,Central Library,594,38.7,10.2,279.7,1774.7,14954.9,175.0
2025-05-13,Engineering Block,1066,39.9,10.8,431.1,2416.5,27125.6,363.3
2025-05-13,Science Block,863,39.9,10.8,458.9,2147.3,23343.7,313.6
2025-05-13,Admin Block,304,39.9,11.3,244.3,1651.0,13017.9,137.8
2025-05-13,Student Hostel,1500,39.9,10.2,283.0,2812.9,49791.2,681.4
2025-05-13,Central Library,612,39.9,11.0,268.7,1833.0,15227.0,165.8
2025-05-14,Engineering Block,1145,38.4,9.4,429.4,2395.5,27533.7,427.9
2025-05-14,Science Block,906,38.4,8.5,468.8,2015.3,23724.1,319.0
2025-05-14,Admin Block,260,38.4,9.5,286.4,1421.7,11293.3,120.9
2025-05-14,Student Hostel,1500,38.4,9.1,260.0,2683.2,49917.8,674.8
2025-05-14,Central Library,616,38.4,8.5,270.3,1659.2,13191.5,168.9
2025-05-15,Engineering Block,1217,36.3,7.4,498.8,2360.3,28651.7,468.0
2025-05-15,Science Block,825,36.3,8.4,448.4,1924.7,22009.6,304.7
2025-05-15,Admin Block,265,36.3,8.4,307.2,1388.7,12020.3,114.7
2025-05-15,Student Hostel,1500,36.3,8.2,293.7,2648.7,49153.2,666.7
2025-05-15,Central Library,528,36.3,8.9,285.3,1569.8,13232.2,178.9
2025-05-16,Engineering Block,1109,38.9,10.3,423.7,2459.3,26897.1,380.0
